source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,brand_raw,title_norm,category_norm,product_key
magalu,2026-02-10 20:49:00,Smartphone Infinix Smart 8 Pro 6.6 HD 90Hz 256GB 4GB RAM Câmera Dupla 50MP Dual Chip Preto,809.90,https://www.magazineluiza.com.br/smartphone-infinix-smart-8-pro-6-6-hd-90hz-256gb-4gb-ram-camera-dupla-50mp-dual-chip-preto/p/gdf7h65g00/te/ifs8/,,celular,4.56,True,,Infinix,smartphone infinix smart 8 pro 6 6 hd 90hz 256gb 4gb ram camera dupla 50mp dual chip preto,celular,6aa237237a95395c677d5714945f3fc0e46b763d
magalu,2026-02-10 20:48:58,"Smartphone POCO X7 PRO 5G 12+12GB Ram + 512GB, Preto - XIAOMI",2999.00,https://www.magazineluiza.com.br/smartphone-poco-x7-pro-5g-12-12gb-ram-512gb-preto-xiaomi/p/dc7179839h/te/pcx6/,,celular,4.8,True,,XIAOMI,smartphone poco x7 pro 5g 12 12gb ram 512gb preto xiaomi,celular,cf0fcd59d51b237c6ee9bebc73548f2503ab376e
magalu,2026-02-10 20:48:55,"Celular Samsung Galaxy S25+ 5G, 256GB, 12GB RAM, Câmera Tripla de 50+12+10, Tela Grande de 6.7""",4699.00,https://www.magazineluiza.com.br/celular-samsung-galaxy-s25-5g-256gb-12gb-ram-camera-tripla-de-50-12-10-tela-grande-de-6-7/p/aj8fh744gj/te/g25m/,,celular,5.0,True,,Samsung,celular samsung galaxy s25 5g 256gb 12gb ram camera tripla de 50 12 10 tela grande de 6 7,celular,2f41ae9a03c86ebc82a1ff351c6da18d41c9a789
magalu,2026-02-10 20:48:52,Smartphone xiaomi poco c85 4g br 8+8gb ram virtual + 256gb,1149.99,https://www.magazineluiza.com.br/smartphone-xiaomi-poco-c85-4g-br-8-8gb-ram-virtual-256gb/p/faa25h9fc3/te/pc85/,,celular,,True,,Xiaomi,smartphone xiaomi poco c85 4g br 8 8gb ram virtual 256gb,celular,088f50e08f96cb5bbda79d16eaf47412f1ab0537
magalu,2026-02-10 20:48:50,"Celular Samsung Galaxy S25 Ultra 5G, 256GB, 12GB RAM, Câmera Quádrupla de 200+50+10+50, Tela Grande de 6.9""",7232.61,https://www.magazineluiza.com.br/celular-samsung-galaxy-s25-ultra-5g-256gb-12gb-ram-camera-quadrupla-de-200-50-10-50-tela-grande-de-6-9/p/jg3d06k499/te/g25u/,,celular,5.0,True,,Samsung,celular samsung galaxy s25 ultra 5g 256gb 12gb ram camera quadrupla de 200 50 10 50 tela grande de 6 9,celular,e953b7dabdb84260c95edc2b32078a415a51db74
magalu,2026-02-10 20:48:48,"Smartphone Infinix Smart 7 64GB Preto 4G MediaTek 3GB RAM 6,6"" Câm. 13MP + Selfie 5MP Dual Chip",629.10,https://www.magazineluiza.com.br/smartphone-infinix-smart-7-64gb-preto-4g-mediatek-3gb-ram-66-cam-13mp-selfie-5mp-dual-chip/p/237745200/te/ifs7/,,celular,4.27,True,,Infinix,smartphone infinix smart 7 64gb preto 4g mediatek 3gb ram 6 6 cam 13mp selfie 5mp dual chip,celular,f09b71a5d8896649754c75c212b0a7c859efce59
magalu,2026-02-10 20:48:45,"Smartphone Asus Rog Phone 6 256GB Black 5G Snapdragon SM8475 8GB RAM 6,78” Câm. Tripla + Selfie 12MP",4499.10,https://www.magazineluiza.com.br/smartphone-asus-rog-phone-6-256gb-black-5g-snapdragon-sm8475-8gb-ram-678-cam-tripla-selfie-12mp/p/236559300/te/sass/,,celular,4.49,True,,Asus,smartphone asus rog phone 6 256gb black 5g snapdragon sm8475 8gb ram 6 78 cam tripla selfie 12mp,celular,023cffa44a1e05ebb6e71b8d6374c526b00836eb
magalu,2026-02-10 20:48:43,Smartphone Motorola Moto G71 128GB Azul 5G,1933.11,https://www.magazineluiza.com.br/smartphone-motorola-moto-g71-128gb-azul-5g/p/234606700/te/mg71/,,celular,4.72,True,,Motorola,smartphone motorola moto g71 128gb azul 5g,celular,fdfd432dcf3b1235d708fcd17bcd357e64635d1e
magalu,2026-02-10 20:48:41,Smartphone Motorola Moto G6 Plus 64GB Indigo 4G,1214.09,https://www.magazineluiza.com.br/smartphone-motorola-moto-g6-plus-64gb-indigo-4g-4gb-ram-tela-593-cam-dupla-cam-selfie-8mp/p/155539400/te/motg/,,celular,4.6,True,,Motorola,smartphone motorola moto g6 plus 64gb indigo 4g,celular,4a2a7f5d9388c98d78f32472aeab88416d2c86d8
magalu,2026-02-10 20:48:39,Smartphone Celular Xiaomi POCO X7 PRO 5G 512GB 12GB NFC tela Amoled 120Hz Câmera tripla 4K Premium Top de Linha proteção IP68 Bateria 6000mhA 90W,2639.01,https://www.magazineluiza.com.br/smartphone-celular-xiaomi-poco-x7-pro-5g-512gb-12gb-nfc-tela-amoled-120hz-camera-tripla-4k-premium-top-de-linha-protecao-ip68-bateria-6000mha-90w/p/kd5h2f55kh/te/pc7p/,,celular,4.76,True,,Xiaomi,smartphone celular xiaomi poco x7 pro 5g 512gb 12gb nfc tela amoled 120hz camera tripla 4k premium top de linha protecao ip68 bateria 6000mha 90w,celular,7ca309c6446049d34c7a94c98cf419cb90dbe36f
